0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-3013:58:33. 26
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-3013:58:38. 27
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-3013:58:43. 29
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	20 	00000020	2015-11-3013:58:48. 30
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	20 	00000020	2015-11-3013:58:53. 31
233.0	0.013	-0.0024 	-0.0018 	0.0000 	50.03 	1 	00000001	2015-12- 218:13:20.915
233.2	0.013	-0.0025 	-0.0018 	0.0000 	50.03 	1 	00000001	2015-12- 218:13:25.915
233.4	0.013	-0.0024 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-12- 218:13:25.915
232.9	0.013	-0.0024 	-0.0018 	0.0000 	50.03 	1 	00000001	2015-12- 218:13:30.925
233.1	0.013	-0.0024 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-12- 218:13:30.925
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 218:13:30.925
234.2	0.014	-0.0025 	-0.0019 	0.0000 	50.03 	1 	00000001	2015-12- 3 8: 1:20.515
234.1	0.014	-0.0025 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-12- 3 8: 1:20.555
233.6	0.014	-0.0025 	-0.0019 	0.0000 	50.03 	1 	00000001	2015-12- 3 8: 1:25.513
233.4	0.013	-0.0025 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-12- 3 8: 1:25.513
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:25.513
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:25.513
234.3	0.014	-0.0025 	-0.0019 	0.0000 	50.03 	1 	00000001	2015-12- 3 8: 1:30.523
233.9	0.013	-0.0025 	-0.0018 	0.0000 	50.03 	2 	00000002	2015-12- 3 8: 1:30.523
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-12- 3 8: 1:30.523
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	4 	00000004	2015-12- 3 8: 1:30.523
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-12- 3 8: 1:30.523
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	6 	00000006	2015-12- 3 8: 1:30.523
