0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915: 9:57.301
235.4	0.014	-0.0026 	-0.0019 	0.0000 	49.98 	1 	00000001	2015-11-2915:10: 2.302
235.4	0.014	-0.0026 	-0.0020 	0.0000 	49.98 	2 	00000002	2015-11-2915:10: 2.302
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:10: 2.302
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	6 	00000006	2015-11-2915:10: 2.303
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	7 	00000007	2015-11-2915:10: 2.303
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10: 2.303
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	15 	00000015	2015-11-2915:10: 2.304
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10: 2.304
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10: 2.304
235.1	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	1 	00000001	2015-11-2915:10: 7.306
235.2	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2915:10: 7.306
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:10: 7.307
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	7 	00000007	2015-11-2915:10: 7.308
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	8 	00000008	2015-11-2915:10: 7.308
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10: 7.309
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	15 	00000015	2015-11-2915:10: 7.310
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10: 7.310
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10: 7.311
235.7	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	1 	00000001	2015-11-2915:10:12.296
235.5	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2915:10:12.296
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:10:12.297
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	8 	00000008	2015-11-2915:10:12.298
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	9 	00000009	2015-11-2915:10:12.298
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:12.299
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	15 	00000015	2015-11-2915:10:12.299
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10:12.300
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10:12.301
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:10:17.302
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:17.302
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	15 	00000015	2015-11-2915:10:17.302
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10:17.303
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10:17.303
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:10:22.305
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:22.305
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	11 	00000011	2015-11-2915:10:22.306
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	15 	00000015	2015-11-2915:10:22.307
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10:22.307
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10:22.308
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:27.293
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	12 	00000012	2015-11-2915:10:27.293
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	15 	00000015	2015-11-2915:10:27.294
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10:27.295
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10:27.295
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:32.298
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	20 	00000020	2015-11-2915:10:32.298
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10:32.299
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:37.301
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	25 	00000025	2015-11-2915:10:37.301
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:42.303
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:47.305
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:52.306
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:10:57.308
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:11: 2.314
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:11: 7.315
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	10 	00000010	2015-11-2915:11:12.317
234.8	0.013	-0.0024 	-0.0017 	0.0000 	49.97 	1 	00000001	2015-11-2915:26: 1. 23
234.5	0.013	-0.0024 	-0.0017 	0.0000 	49.97 	1 	00000001	2015-11-2915:26: 6. 33
234.5	0.013	-0.0024 	-0.0017 	0.0000 	49.96 	1 	00000001	2015-11-2915:26:11. 43
234.8	0.013	-0.0024 	-0.0017 	0.0000 	49.97 	1 	00000001	2015-11-2915:26:16. 53
234.4	0.013	-0.0024 	-0.0017 	0.0000 	49.98 	1 	00000001	2015-11-2915:26:21. 63
234.4	0.014	-0.0026 	-0.0019 	0.0000 	49.98 	2 	00000002	2015-11-2915:26:21. 63
234.8	0.013	-0.0024 	-0.0017 	0.0000 	49.98 	1 	00000001	2015-11-2915:26:26. 73
235.3	0.014	-0.0026 	-0.0020 	0.0000 	49.98 	2 	00000002	2015-11-2915:26:26. 73
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	3 	00000003	2015-11-2915:26:26. 73
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	4 	00000004	2015-11-2915:26:26. 73
235.1	0.013	-0.0024 	-0.0018 	0.0000 	49.98 	1 	00000001	2015-11-2915:26:31. 83
234.8	0.014	-0.0026 	-0.0020 	0.0000 	49.98 	2 	00000002	2015-11-2915:26:31. 83
0.0	0.000	0.0000 	0.0000 	0.0000 	0.00 	4 	00000004	2015-11-2915:26:31. 83
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:26:31. 83
235.0	0.013	-0.0024 	-0.0018 	0.0000 	49.99 	1 	00000001	2015-11-2915:26:36. 93
235.2	0.014	-0.0026 	-0.0020 	0.0000 	49.99 	2 	00000002	2015-11-2915:26:36. 93
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:26:36. 93
235.4	0.013	-0.0024 	-0.0018 	0.0000 	49.99 	1 	00000001	2015-11-2915:26:41.104
235.4	0.014	-0.0026 	-0.0020 	0.0000 	49.99 	2 	00000002	2015-11-2915:26:41.104
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:26:41.104
235.0	0.013	-0.0024 	-0.0018 	0.0000 	49.99 	1 	00000001	2015-11-2915:26:46.244
235.6	0.014	-0.0026 	-0.0020 	0.0000 	49.99 	2 	00000002	2015-11-2915:26:46.244
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:26:46.244
235.0	0.013	-0.0024 	-0.0018 	0.0000 	49.99 	1 	00000001	2015-11-2915:26:51.254
235.2	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2915:26:51.254
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:26:51.254
235.2	0.014	-0.0026 	-0.0019 	0.0000 	50.00 	2 	00000002	2015-11-2915:26:56.264
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:26:56.264
235.4	0.014	-0.0026 	-0.0019 	0.0000 	50.01 	2 	00000002	2015-11-2915:27: 1.274
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27: 1.274
235.3	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2915:27: 6.284
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27: 6.284
235.3	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2915:27:11.294
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27:11.294
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27:16.304
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27:21.315
0.0	0.000	-0.0000 	0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27:26.325
0.0	0.000	-0.0000 	-0.0000 	0.0000 	0.00 	5 	00000005	2015-11-2915:27:31.335
235.0	0.000	-0.0003 	0.0000 	0.0000 	50.03 	2 	00000002	2015-11-2915:57:32. 19
234.3	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2915:57:37. 26
234.8	0.014	-0.0026 	-0.0020 	0.0000 	50.02 	2 	00000002	2015-11-2915:57:42. 30
234.6	0.014	-0.0026 	-0.0019 	0.0000 	50.02 	2 	00000002	2015-11-2915:57:47. 37
234.8	0.014	-0.0026 	-0.0020 	0.0000 	50.00 	2 	00000002	2015-11-2915:57:52. 45
234.3	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2915:57:57. 53
233.9	0.014	-0.0026 	-0.0019 	0.0000 	49.99 	2 	00000002	2015-11-2915:58: 2. 63
234.5	0.014	-0.0026 	-0.0019 	0.0000 	49.97 	2 	00000002	2015-11-2915:58: 7. 75
234.5	0.014	-0.0026 	-0.0019 	0.0000 	49.97 	2 	00000002	2015-11-2915:58:12. 83
234.1	0.014	-0.0026 	-0.0019 	0.0000 	49.97 	2 	00000002	2015-11-2915:58:17. 92
235.6	0.013	-0.0024 	-0.0017 	0.0000 	49.98 	1 	00000001	2015-11-2916: 2: 7.458
